Ticker,date,ff_accr_exp,ff_assets_com_eq,ff_assets_eq,Implosion_Next_Year,CPI,Unemployment Rate,GDP
ACEL-US,2020-12-31,5.853,4.65486691063777,4.65486691063777,0,,,
ACEL-US,2021-12-31,24.296,4.10054839992175,4.10054839992175,0,,,
ACEL-US,2022-12-31,35.003,4.98278179069377,4.98278179069377,0,,,
ACER-US,2019-12-31,1.944431,1.1684889361729,1.1684889361729,0,,,
ACER-US,2020-12-31,3.781101,1.77688406137202,1.77688406137202,0,,,
ACER-US,2021-12-31,2.428193,,-21.0355336634554,0,,,
ACER-US,2022-12-31,3.344326,,-0.69351693594615,0,,,
ACET-US,2019-12-31,4.967,1.14950182379006,1.14950182379006,0,,,
ACET-US,2020-12-31,5.732,1.40070292368907,1.40070292368907,0,,,
ACET-US,2021-12-31,6.682,1.11813122466013,1.11813122466013,0,,,
ACET-US,2022-12-31,12.811,1.13119060813168,1.13119060813168,0,,,
ACEVU-US,2020-12-31,0.859811,1.17476512558838,1.17476512558838,0,,,
ACEVU-US,2021-12-31,6.260642,1.13620050777868,1.13620050777868,0,,,
ACF,2009-06-30,,5.87680865167864,5.87680865167864,0,,,
ACF,2010-06-30,,4.11636985799176,4.11636985799176,0,,,
ACF,,,,,0,,,
ACF,,,,,1,,,
ACF-US,2007-06-30,,8.61393826952269,8.61393826952269,0,,,
ACF-US,2008-06-30,,8.73555436060457,8.73555436060457,0,,,
ACF-US,2009-06-30,,5.87680865167864,5.87680865167864,0,,,
ACF-US,2010-06-30,,4.11636985799176,4.11636985799176,0,,,
ACFC,2008-12-31,,11.8864935683659,11.8864935683659,0,,,
ACFC,2009-12-31,,16.0160060840806,16.0160060840806,0,,,
ACFC,2010-12-31,,18.4733986738407,18.4733986738407,0,,,
ACFC,2011-12-31,,17.0425325096125,17.0425325096125,1,,,
ACFC-US,2014-12-31,2.609,9.77735843839858,9.77735843839858,0,,,
ACFC-US,2015-12-31,3.024,10.6278456241175,10.6278456241175,0,,,
ACFC-US,2016-12-31,3.149,10.4438392056816,10.4438392056816,0,,,
ACFC-US,2017-12-31,3.041,10.8560004412089,10.8560004412089,0,,,
ACGL-US,2019-12-31,,3.0141591627275,2.80967379412215,0,,,
ACGL-US,2020-12-31,,3.04622483122106,2.8649280178387,0,,,
ACGL-US,2021-12-31,,2.94833765548256,2.76768365857821,0,,,
ACGL-US,2022-12-31,,3.28041527563617,3.0695144791203,0,,,
ACGN-US,2018-12-31,7.884,1.14109135231428,1.14109135231428,0,,,
ACGN-US,2019-12-31,7.461,,-4.25223853868195,0,,,
ACGN-US,2020-12-31,6.072,,-0.465044092484535,0,,,
ACGN-US,2021-12-31,4.088,1.18371642956575,1.18371642956575,0,,,
ACHC-US,2019-12-31,177.897,2.74574685447044,2.74574685447044,0,,,
ACHC-US,2020-12-31,163.064,3.42169652784797,3.42169652784797,0,,,
ACHC-US,2021-12-31,182.445,1.89398166188611,1.89398166188611,0,,,
ACHC-US,2022-12-31,177.591,1.77333278345179,1.77333278345179,0,,,
ACHL,2019-12-31,0.889,1.03886678055477,1.03805699175121,0,,,
ACHL,2020-12-31,1.494,1.15683953539987,1.15602095346726,0,,,
ACHL,2021-12-31,2.649,1.095251581885,1.095251581885,0,,,
ACHL,2022-12-31,2.972,1.11831875114187,1.11831875114187,1,,,
ACHL-US,2019-12-31,0.889,1.03886678055477,1.03805699175121,0,,,
ACHL-US,2020-12-31,1.494,1.15683953539987,1.15602095346726,0,,,
ACHL-US,2021-12-31,2.649,1.095251581885,1.095251581885,0,,,
ACHL-US,2022-12-31,2.972,1.11831875114187,1.11831875114187,0,,,
ACHR-US,2020-12-31,0.048022,1.00025721660439,1.00025721660439,0,,,
ACHR-US,2021-12-31,11.1,1.09944198025469,1.09944198025469,0,,,
ACHR-US,2022-12-31,35.3,1.16318670180418,1.16318670180418,0,,,
ACHV,2011-12-31,0.0,2.20184525736484,2.20184525736484,0,,,
ACHV,2012-12-31,,1.2387813977374,1.2387813977374,0,,,
ACHV,2013-12-31,13.489,1.49657359382978,1.49657359382978,0,,,
ACHV,2014-12-31,15.658,1.65274964033002,1.65274964033002,1,,,
ACHV-US,2019-12-31,1.807,1.16775623268698,1.16775623268698,0,,,
ACHV-US,2020-12-31,2.511,1.08078099018398,1.08078099018398,0,,,
ACHV-US,2021-12-31,3.64,1.6944583125312,1.6944583125312,0,,,
ACHV-US,2022-12-31,3.81,3.60965915934,3.60965915934,0,,,
ACI-US,2019-02-28,1054.7,14.8305645550424,14.8305645550424,0,,,
ACI-US,2020-02-29,1135.2,11.9684825073526,11.9684825073526,0,,,
ACI-US,2021-02-28,1483.8,22.1898361398475,22.1898361398475,0,,,
ACI-US,2022-02-28,1563.8,10.1733121735105,10.1733121735105,0,,,
ACIA-US,2017-12-31,28.506,1.21927298077881,1.21927298077881,0,,,
ACIA-US,2018-12-31,23.628,1.20203211683478,1.20203211683478,0,,,
ACIA-US,2019-12-31,27.098,1.25905090219441,1.25905090219441,0,,,
ACIA-US,2020-12-31,20.287,1.23625350943997,1.23625350943997,0,,,
ACII-US,2020-12-31,0.062267,16.9357321954867,16.9357321954867,0,,,
ACII-US,2021-12-31,0.158494,1.03781478037333,1.03781478037333,0,,,
ACIL20-US,1995-06-30,3.4970037,2.99690287163863,2.99690287163863,0,,,
ACIL20-US,1996-06-30,4.7965874,2.26288175341293,2.26288175341293,0,,,
ACIL20-US,1997-06-30,4.787388,3.14693281256988,3.14693281256988,0,,,
ACIL20-US,1998-06-30,3.5560206,2.22647387106742,2.22647387106742,0,,,
ACIU-US,2019-12-31,12.1825786131048,1.09839892527584,1.09839892527584,0,,,
ACIU-US,2020-12-31,12.5403020532836,1.10795533650767,1.10795533650767,0,,,
ACIU-US,2021-12-31,18.3679964879548,1.12701149673031,1.12701149673031,0,,,
ACIU-US,2022-12-31,10.1783398184176,1.10028344704748,1.10028344704748,0,,,
ACIW-US,2019-12-31,29.318,2.88285508970166,2.88285508970166,0,,,
ACIW-US,2020-12-31,48.56,2.80698775150278,2.80698775150278,0,,,
ACIW-US,2021-12-31,51.379,2.53759589066957,2.53759589066957,0,,,
ACIW-US,2022-12-31,45.289,2.69018603119209,2.69018603119209,0,,,
ACKIT-US,2018-12-31,,1.0,1.0,0,,,
ACKIT-US,2019-12-31,,145.785194976867,145.785194976867,0,,,
ACKIT-US,2020-12-31,0.292965,1.00634563933436,1.00634563933436,0,,,
ACKIT-US,2021-12-31,0.793237,1.02009525145572,1.02009525145572,0,,,
ACKIU-US,2018-12-31,,1.0,1.0,0,,,
ACKIU-US,2019-12-31,,145.785194976867,145.785194976867,0,,,
ACKIU-US,2020-12-31,0.292965,1.00634563933436,1.00634563933436,0,,,
ACKIU-US,2021-12-31,0.793237,1.02009525145572,1.02009525145572,0,,,
ACL-US,2007-12-31,434.9,2.07888108572614,2.07888108572614,0,,,
ACL-US,2008-12-31,486.9,1.60966511052845,1.60966511052845,0,,,
ACL-US,2009-12-31,563.0,1.47095681625741,1.47095681625741,0,,,
ACL-US,2010-12-31,,1.38899613899614,1.38899613899614,0,,,
ACLA-US,2000-12-31,3.856463,1.23291105543409,1.23291105543409,0,,,
ACLA-US,2001-12-31,3.064,1.21660112024788,1.21660112024788,0,,,
ACLA-US,2002-12-31,2.38,1.04235401363883,1.04235401363883,0,,,
ACLA-US,2003-12-31,1.833,1.04113824216039,1.04113824216039,0,,,
ACLI-US,2006-12-31,44.021,1.90869168806618,1.90869168806618,0,,,
ACLI-US,2007-12-31,31.367,6.17047475496647,6.17047475496647,0,,,
ACLI-US,2008-12-31,47.998,5.43802808914428,5.43802808914428,0,,,
ACLI-US,2009-12-31,35.23,4.50501201711706,4.50501201711706,0,,,
ACLL-US,2018-12-31,7.074988,2.6513415443821,2.6460054875516,0,,,
ACLL-US,2019-12-31,7.785001,2.29150454635628,2.2875634106639,0,,,
ACLS-US,2019-12-31,7.631,1.3245284638328,1.3245284638328,0,,,
ACLS-US,2020-12-31,24.562,1.30931142312532,1.30931142312532,0,,,
ACLS-US,2021-12-31,30.732,1.40879732966701,1.40879732966701,0,,,
ACLS-US,2022-12-31,35.54,1.5304605728536,1.5304605728536,0,,,
ACLX-US,2019-12-31,1.273,,1.12566499664274,0,,,
ACLX-US,2020-12-31,4.747,,1.14152865989988,0,,,
ACLX-US,2021-12-31,13.18,,1.15123721662018,0,,,
ACLX-US,2022-12-31,11.679,1.53115821111079,1.53115821111079,0,,,
ACM-US,2019-09-30,2390.418,3.91851868109477,3.91851868109477,0,,,
ACM-US,2020-09-30,2211.734,3.94797935222402,3.94797935222402,0,,,
ACM-US,2021-09-30,2016.901,4.32592950336778,4.32592950336778,0,,,
ACM-US,2022-09-30,2035.808,4.49772757922584,4.49772757922584,0,,,
ACMR-US,2019-12-31,7.795,2.23695810770543,2.23695810770543,0,,,
ACMR-US,2020-12-31,12.174,2.41769040028339,2.41769040028339,0,,,
ACMR-US,2021-12-31,19.125,1.55600824603226,1.55600824603226,0,,,
ACMR-US,2022-12-31,34.904,1.83076093270268,1.83076093270268,0,,,
ACN-US,2019-08-31,5790.971,2.06744836285746,2.06744836285746,0,,,
ACN-US,2020-08-31,5770.705,2.18102493944897,2.18102493944897,0,,,
ACN-US,2021-08-31,7406.955,2.21080645674989,2.21080645674989,0,,,
ACN-US,2022-08-31,8977.771,2.13802508873457,2.13802508873457,0,,,
ACNB-US,2019-12-31,,9.10964245762891,9.10964245762891,0,,,
ACNB-US,2020-12-31,,9.93457041849503,9.93457041849503,0,,,
ACNB-US,2021-12-31,,10.2639077739477,10.2639077739477,0,,,
ACNB-US,2022-12-31,,10.3358771149436,10.3358771149436,0,,,
ACNT-US,2019-12-31,11.004,2.53705251100825,2.53705251100825,0,,,
ACNT-US,2020-12-31,5.459,2.71569836228906,2.71569836228906,0,,,
ACNT-US,2021-12-31,7.825,2.49797472891836,2.49797472891836,0,,,
ACNT-US,2022-12-31,6.56,2.00391035237861,2.00391035237861,0,,,
ACO-US,2010-12-31,53.696,2.00487989683221,2.00487989683221,0,,,
ACO-US,2011-12-31,53.252,2.12807297098686,2.12807297098686,0,,,
ACO-US,2012-12-31,51.0,1.97355873428695,1.97355873428695,0,,,
ACO-US,2013-12-31,53.2,1.9517992003554,1.9517992003554,0,,,
ACOM-US,2008-12-31,19.536,1.79854425098347,1.79854425098347,0,,,
ACOM-US,2009-12-31,18.85,1.77472277798501,1.77472277798501,0,,,
ACOM-US,2010-12-31,30.785,1.43510128700871,1.43510128700871,0,,,
ACOM-US,2011-12-31,34.725,1.59044987423875,1.59044987423875,0,,,
ACON-US,2019-12-31,0.08882,,-0.840450615974622,0,,,
ACON-US,2020-12-31,0.13846,,-0.182358777356492,0,,,
ACON-US,2021-12-31,0.340363,,-0.329788758489447,0,,,
ACON-US,2022-12-31,0.610765,1.79329280196179,1.79329280196179,0,,,
ACOR,2016-12-31,99.104,2.0209466570111,2.0209466570111,0,,,
ACOR,2017-12-31,94.145,2.3038441345649,2.3038441345649,0,,,
ACOR,2018-12-31,73.722,2.12369624646436,2.12369624646436,0,,,
ACOR,2019-12-31,36.915,2.89480084936619,2.89480084936619,1,,,
ACOR-US,2019-12-31,36.915,2.89480084936619,2.89480084936619,0,,,
ACOR-US,2020-12-31,36.412,3.02247063520414,3.02247063520414,0,,,
ACOR-US,2021-12-31,23.702,3.55920125449096,3.55920125449096,0,,,
ACOR-US,2022-12-31,21.951,4.68507402106343,4.68507402106343,0,,,
ACP-US,2019-10-31,0.200107,1.48839941905773,1.48839941905773,0,,,
ACP-US,2020-10-31,0.229599,1.49245724447554,1.49245724447554,0,,,
ACP-US,2021-10-31,0.17782,1.68315048312701,1.44531438991497,0,,,
ACP-US,2022-10-31,0.248212,1.8042270206485,1.45499411019446,0,,,
ACQR-US,2020-12-31,0.058385,13.7262403528115,13.7262403528115,0,,,
ACQR-US,2021-12-31,0.07,1.07409531663742,1.07409531663742,0,,,
ACQRU-US,2020-12-31,0.058385,13.7262403528115,13.7262403528115,0,,,
ACQRU-US,2021-12-31,0.07,1.07409531663742,1.07409531663742,0,,,
ACR-US,2019-12-31,,4.41113745140575,4.41109781127898,0,,,
ACR-US,2020-12-31,,4.94676368290881,4.94668971415926,0,,,
ACR-US,2021-12-31,,5.09672345125339,5.09660973460213,0,,,
ACR-US,2022-12-31,,5.45782142020585,5.45769608788706,0,,,
ACRE-US,2019-12-31,,4.18477784110766,4.18477784110766,0,,,
ACRE-US,2020-12-31,,4.07914548164435,4.07914548164435,0,,,
ACRE-US,2021-12-31,,3.87817478795452,3.87817478795452,0,,,
ACRE-US,2022-12-31,,3.37507290579768,3.37507290579768,0,,,
ACRN-US,1999-07-31,6.472,2.16909742976689,2.16909742976689,0,,,
ACRN-US,2000-12-31,7.307,3.67014791573286,3.67014791573286,0,,,
ACRN-US,2001-12-31,7.923,10.0877598152425,10.0877598152425,0,,,
ACRN-US,2002-12-31,9.058,3.96192857142857,3.6570844596822,0,,,
ACRO-US,2020-12-31,0.0579,3.316,3.316,0,,,
ACRO-US,2021-12-31,0.556647,1.04405747678598,1.04405747678598,0,,,
ACRO-US,2022-12-31,0.852765,1.04883340738045,1.04883340738045,0,,,
ACRS,2016-12-31,3.378,1.03891085019765,1.03891085019765,0,,,
ACRS,2017-12-31,4.94,1.09034812795767,1.09034812795767,0,,,
ACRS,2018-12-31,11.986,1.28096353730871,1.28096353730871,0,,,
ACRS,2019-12-31,7.721,1.40601041309074,1.40601041309074,1,,,
ACRS-US,2019-12-31,7.721,1.40601041309074,1.40601041309074,0,,,
ACRS-US,2020-12-31,5.906,1.88005312084993,1.88005312084993,0,,,
ACRS-US,2021-12-31,10.051,1.27297925925175,1.27297925925175,0,,,
ACRS-US,2022-12-31,8.701,1.30531674265387,1.30531674265387,0,,,
ACRV-US,2020-12-31,0.419,,-0.25971710448116,0,,,
ACRV-US,2021-12-31,1.22,,-4.47675248855475,0,,,
ACRV-US,2022-12-31,4.817,1.06306496553747,1.06306496553747,0,,,
ACRX,2019-12-31,5.528,,-2.20570766333478,0,,,
ACRX,2020-12-31,4.89,,-1.18914798206278,0,,,
ACRX,2021-12-31,6.438,,-2.17014459643942,0,,,
ACRX,2022-12-31,,2.17690474007518,2.17690474007518,1,,,
ACRX-US,2019-12-31,5.528,,-2.20570766333478,0,,,
ACRX-US,2020-12-31,4.89,,-1.18914798206278,0,,,
ACRX-US,2021-12-31,6.438,,-2.17014459643942,0,,,
ACRX-US,2022-12-31,,2.17690474007518,2.17690474007518,0,,,
ACS-US,2006-06-30,527.485,2.29896491272355,2.29896491272355,0,,,
ACS-US,2007-06-30,646.98,2.96697703187737,2.96697703187737,0,,,
ACS-US,2008-06-30,583.749,2.87264672015887,2.87264672015887,0,,,
ACS-US,2009-06-30,589.584,2.69820665016101,2.69820665016101,0,,,
ACSC-US,1997-09-30,8.838,1.88494359271044,1.88494359271044,0,,,
ACSC-US,1998-09-30,22.772,2.66771383374552,2.66771383374552,0,,,
ACSC-US,1999-09-30,27.789,2.87012466428829,2.87012466428829,0,,,
ACST,2018-03-31,2.50765949195269,2.79170719844358,2.79170719844358,0,,,
ACST,2019-03-31,8.5130431528126,3.47163730124626,3.47163730124626,0,,,
ACST,2020-03-31,5.606,1.75873480067724,1.75873480067724,0,,,
ACST,2021-03-31,1.378,1.12213438735178,1.12213438735178,1,,,
ACST-US,2019-03-31,8.5130431528126,3.47163730124626,3.47163730124626,0,,,
ACST-US,2020-03-31,5.606,1.75873480067724,1.75873480067724,0,,,
ACST-US,2021-03-31,1.378,1.12213438735178,1.12213438735178,0,,,
ACST-US,2022-03-31,1.478,1.18795603583634,1.18795603583634,0,,,
ACT-US,2019-12-31,,1.19021602659995,1.19021602659995,0,,,
ACT-US,2020-12-31,,1.46794472992116,1.46794472992116,0,,,
ACT-US,2021-12-31,,1.44053827003283,1.44053827003283,0,,,
ACT-US,2022-12-31,,1.39866683183334,1.39866683183334,0,,,
ACTCU-US,2019-12-31,14.635,1.57179915064771,1.57168986891576,0,,,
ACTCU-US,2020-12-31,1.205393,1.2755330222742,1.2755330222742,0,,,
ACTCU-US,2021-12-31,20.634,1.36344410624424,1.36344410624424,0,,,
ACTCU-US,2022-12-31,23.361,1.6260926598795,1.6260926598795,0,,,
ACTDU-US,2021-12-31,0.094497,1.14982997859043,1.14982997859043,0,,,
ACTDU-US,2022-12-31,30.474,,-0.805464894498008,0,,,
ACTG-US,2019-12-31,7.31,1.26227870036101,1.20593331641043,0,,,
ACTG-US,2020-12-31,5.383,1.96924547137168,1.89567765918519,0,,,
ACTG-US,2021-12-31,5.093,2.00108479781038,1.93309088731557,0,,,
ACTG-US,2022-12-31,16.446,1.86978472975066,1.73587726991704,0,,,
ACTI-US,1999-12-31,,16.5665322579974,16.5665322579974,0,,,
ACTI-US,2000-12-31,,,,0,,,
ACTI-US,2001-12-31,6.003,1.04667293991128,1.04667293991128,0,,,
ACTI-US,2002-12-31,8.189,1.07743530128777,1.07743530128777,0,,,
ACTS-US,2012-12-31,3.362,1.15566970002403,1.15566970002403,0,,,
ACTS-US,2013-12-31,2.992,1.18885892644811,1.18885892644811,0,,,
ACTS-US,2014-12-31,4.131,1.28174765761831,1.28174765761831,0,,,
ACTS-US,2015-12-31,4.201,1.60002440324435,1.60002440324435,0,,,
ACTTU-US,2019-12-31,0.019781,1.03842250277004,1.03842250277004,0,,,
ACTTU-US,2020-12-31,29.029,1.93150631706417,1.93150631706417,0,,,
ACTTU-US,2021-12-31,30.733,2.93935725186462,2.93935725186462,0,,,
ACTTU-US,2022-12-31,27.488,3.09233257209043,3.09233257209043,0,,,
ACV-US,2018-01-31,0.422431,1.48927383730959,1.48927383730959,0,,,
ACV-US,2019-01-31,0.30645,1.49216971876569,1.49216971876569,0,,,
ACV-US,2020-01-31,0.070029,1.44019750576855,1.44019750576855,0,,,
ACV-US,2021-01-31,0.302307,1.31477468258602,1.31477468258602,0,,,
ACVA-US,2019-12-31,9.059,,1.48309517547705,0,,,
ACVA-US,2020-12-31,12.484,,1.78498941051888,0,,,
ACVA-US,2021-12-31,21.767,1.76760529188253,1.76760529188253,0,,,
ACVA-US,2022-12-31,23.386,1.8836252686711,1.8836252686711,0,,,
ACVC-US,1997-03-31,2.615,1.14250088017838,1.14250088017838,0,,,
ACVC-US,1998-03-31,2.749,1.18930481283422,1.18930481283422,0,,,
ACVC-US,1999-03-31,4.686,1.3318834576084,1.3318834576084,0,,,
ACVC-US,2000-03-31,4.384,1.13081940654843,1.13081940654843,0,,,
ACW-US,2012-12-31,35.037,10.448352935736,10.448352935736,0,,,
ACW-US,2013-12-31,29.937,9.8858671061987,9.8858671061987,0,,,
ACW-US,2014-12-31,28.191,19.4273934357043,19.4273934357043,0,,,
ACW-US,2015-12-31,27.309,10.643393446074,10.643393446074,0,,,
ACXP-US,2019-12-31,1.256591,3.08765341146107,3.08765341146107,0,,,
ACXP-US,2020-12-31,0.455931,1.19338048094712,1.19338048094712,0,,,
ACXP-US,2021-12-31,0.843909,1.06800101625746,1.06800101625746,0,,,
ACXP-US,2022-12-31,2.061685,1.28184266319946,1.28184266319946,0,,,
AD-US,2003-09-30,45.845,3.94187741296632,3.94187741296632,0,,,
AD-US,2004-09-30,42.354,3.01372152220052,3.01372152220052,0,,,
AD-US,2005-09-30,47.593,2.58374935909545,2.58374935909545,0,,,
AD-US,2006-09-30,49.696,2.55238478093548,2.55238478093548,0,,,
ADAG,2019-12-31,2.540164,,1.08930283553605,0,,,
ADAG,2020-12-31,5.995578,,1.26585697351506,0,,,
ADAG,2021-12-31,4.316973,1.21047703042883,1.21047703042883,0,,,
ADAG,2022-12-31,3.212809,1.83414614332471,1.83414614332471,1,,,
ADAG-US,2019-12-31,2.540164,,1.08930283553605,0,,,
ADAG-US,2020-12-31,5.995578,,1.26585697351506,0,,,
ADAG-US,2021-12-31,4.316973,1.21047703042883,1.21047703042883,0,,,
ADAG-US,2022-12-31,3.212809,1.83414614332471,1.83414614332471,0,,,
ADAL-US,2021-12-31,0.058842,1.03554835056758,1.03554835056758,0,,,
ADAL-US,2022-12-31,0.016588,1.03498243423054,1.03498243423054,0,,,
ADALU-US,2021-12-31,0.058842,1.03554835056758,1.03554835056758,0,,,
ADALU-US,2022-12-31,0.016588,1.03498243423054,1.03498243423054,0,,,
ADAM-US,2018-12-31,206.731,2.26514017277083,2.26514017277083,0,,,
ADAM-US,2019-12-31,219.047,2.26136208148481,2.26136208148481,0,,,
ADAM-US,2020-12-31,236.798,2.43893522636598,2.43893522636598,0,,,
ADAM-US,2021-12-31,269.318,2.55777422124754,2.55777422124754,0,,,
ADAP-US,2019-12-31,23.307,1.46834306604765,1.46834306604765,0,,,
ADAP-US,2020-12-31,27.032000000001,1.32211694854159,1.32211694854159,0,,,
ADAP-US,2021-12-31,29.582,2.27978733734706,2.27978733734706,0,,,
ADAP-US,2022-12-31,29.060000000001,4.0171474632991,4.0171474632991,0,,,
ADBE-US,2019-11-30,1254.151,2.01418383680012,2.01418383680012,0,,,
ADBE-US,2020-11-30,1291.0,1.83082026537998,1.83082026537998,0,,,
ADBE-US,2021-11-30,1575.0,1.84098127998919,1.84098127998919,0,,,
ADBE-US,2022-11-30,1658.0,1.93331435485019,1.93331435485019,0,,,
ADBL-US,2004-12-31,4.076712,1.13457673121558,1.13457673121558,0,,,
ADBL-US,2005-12-31,10.774,1.38136826783115,1.38136826783115,0,,,
ADBL-US,2006-12-31,13.776,1.64023302817739,1.64023302817739,0,,,
ADBL-US,2007-12-31,19.577,1.73322240709928,1.73322240709928,0,,,
ADC-US,2019-12-31,,1.57726934508394,1.57726934508394,0,,,
ADC-US,2020-12-31,,1.53939513255564,1.53939513255564,0,,,
ADC-US,2021-12-31,,1.61190580527815,1.52936942440896,0,,,
ADC-US,2022-12-31,,1.50722766377533,1.4502466840556,0,,,
ADCT,2019-12-31,5.726,1.23863759041347,1.23863759041347,0,,,
ADCT,2020-12-31,12.063,1.53110087778126,1.53110087778126,0,,,
ADCT,2021-12-31,16.063,3.72075044554694,3.72075044554694,0,,,
ADCT,2022-12-31,16.306,5.96400193853055,5.96400193853055,1,,,
ADCT-US,2019-12-31,5.726,1.23863759041347,1.23863759041347,0,,,
ADCT-US,2020-12-31,12.063,1.53110087778126,1.53110087778126,0,,,
ADCT-US,2021-12-31,16.063,3.72075044554694,3.72075044554694,0,,,
ADCT-US,2022-12-31,16.306,5.96400193853055,5.96400193853055,0,,,
ADD,2009-06-30,,1.8408142478625,1.53438219202817,0,,,
ADD,2010-06-30,1.652751,1.39719939022764,1.39719939022764,0,,,
ADD,2011-06-30,1.921582,1.74316759944636,1.74316759944636,0,,,
ADD,2012-06-30,1.712414,2.07850786539336,2.07850786539336,1,,,
ADD-US,2019-06-30,3.083929,104.003918985864,104.003918985864,0,,,
ADD-US,2020-06-30,0.518122,1.08024173590524,1.08024173590524,0,,,
ADD-US,2021-06-30,0.517134,1.05360154835119,1.05360154835119,0,,,
ADD-US,2022-06-30,0.885601,1.10361354249847,1.10361354249847,0,,,
ADEA-US,2019-12-31,30.739,1.91261902024234,1.91261902024234,0,,,
ADEA-US,2020-12-31,105.687,1.85408651519655,1.85408651519655,0,,,
ADEA-US,2021-12-31,87.889,1.830143453813,1.830143453813,0,,,
ADEA-US,2022-12-31,26.38,4.01618382811567,4.01618382811567,0,,,
ADEP-US,2012-06-30,4.929,1.97127126035761,1.97127126035761,0,,,
ADEP-US,2013-06-30,3.871,3.13496868475992,1.73200692041523,0,,,
ADEP-US,2014-06-30,3.083,1.63980760648584,1.63980760648584,0,,,
ADEP-US,2015-06-30,2.906,1.40006635975281,1.40006635975281,0,,,
ADER-US,2020-12-31,0.000761,12.4986656659161,12.4986656659161,0,,,
ADER-US,2021-12-31,1.880348,1.10890541200211,1.10890541200211,0,,,
ADERU-US,2020-12-31,0.000761,12.4986656659161,12.4986656659161,0,,,
ADERU-US,2021-12-31,1.880348,1.10890541200211,1.10890541200211,0,,,
ADES,2012-12-31,6.022,,-4.72221183218004,0,,,
ADES,2013-12-31,5.101,,-11.9221663693854,0,,,
ADES,2014-12-31,5.158,,-134.431850789096,0,,,
ADES,2015-12-31,6.928,,-2.43314116422452,1,,,
ADES-US,2019-12-31,3.024,1.60491079673475,1.60491079673475,0,,,
ADES-US,2020-12-31,3.257,1.8322027930994,1.8322027930994,0,,,
ADES-US,2021-12-31,6.477,1.34020135640627,1.34020135640627,0,,,
ADES-US,2022-12-31,,1.37287021624672,1.37287021624672,0,,,
ADFC-US,1997-12-31,0.277,2.97074829931973,2.96469789545146,0,,,
ADFC-US,1998-12-31,1.257,,1.48855502799235,0,,,
ADGF-US,2008-12-31,3.39,1.33275032794053,1.33275032794053,0,,,
ADGF-US,2009-12-31,8.643,1.41246605776352,1.41246605776352,0,,,
ADGF-US,2010-12-31,6.331,1.32760780483662,1.32760780483662,0,,,
ADGF-US,2011-12-31,5.044,1.29092803333868,1.29092803333868,0,,,
ADI-US,2019-10-31,595.763,1.82699611621233,1.82699611621233,0,,,
ADI-US,2020-10-31,645.041,1.78935667733099,1.78935667733099,0,,,
ADI-US,2021-10-31,1395.593,1.37716689238641,1.37716689238641,0,,,
ADI-US,2022-10-31,1466.859,1.37945713520761,1.37945713520761,0,,,
ADIC-US,2002-10-31,11.359,1.20398255124204,1.20398255124204,0,,,
ADIC-US,2003-10-31,18.733,1.27709485241485,1.27709485241485,0,,,
ADIC-US,2004-10-31,16.449,1.26840213466411,1.26840213466411,0,,,
ADIC-US,2005-10-31,17.081,1.32498652395957,1.32498652395957,0,,,
ADIL,2019-12-31,0.348847,1.07549114316388,1.07549114316388,0,,,
ADIL,2020-12-31,0.856639,1.3776600788848,1.3776600788848,0,,,
ADIL,2021-12-31,2.37693,2.17625407982357,2.17625407982357,0,,,
ADIL,2022-12-31,1.329817,1.79423859772061,1.79423859772061,1,,,
ADIL-US,2019-12-31,0.348847,1.07549114316388,1.07549114316388,0,,,
ADIL-US,2020-12-31,0.856639,1.3776600788848,1.3776600788848,0,,,
ADIL-US,2021-12-31,2.37693,2.17625407982357,2.17625407982357,0,,,
ADIL-US,2022-12-31,1.329817,1.79423859772061,1.79423859772061,0,,,
ADIN-US,2016-01-31,,,,0,,,
ADIN-US,2017-01-31,9.281,,-1.04892352022077,0,,,
ADIN-US,2018-01-31,20.47,,-0.747635486616854,0,,,
ADLR-US,2007-12-31,6.70397,1.59030815227634,1.59030815227634,0,,,
ADLR-US,2008-12-31,10.941059,1.62975525375824,1.62975525375824,0,,,
ADLR-US,2009-12-31,8.42157,2.0760909992681,2.0760909992681,0,,,
ADLR-US,2010-12-31,8.923508,2.68373153275935,2.68373153275935,0,,,
ADM-US,2019-12-31,1388.0,2.2905560183257,2.2905560183257,0,,,
ADM-US,2020-12-31,1322.0,2.48595,2.48595,0,,,
ADM-US,2021-12-31,1739.0,2.49748631934867,2.49748631934867,0,,,
ADM-US,2022-12-31,1951.0,2.46145610278373,2.46145610278373,0,,,
ADMA-US,2019-12-31,4.481395,4.85205978861114,4.85205978861114,0,,,
ADMA-US,2020-12-31,8.365143,2.35325489822449,2.35325489822449,0,,,
ADMA-US,2021-12-31,16.203002,1.95684424975317,1.95684424975317,0,,,
ADMA-US,2022-12-31,23.193545,2.29290133855931,2.29290133855931,0,,,
ADMP-US,2019-12-31,2.3055,1.36726651460916,1.36726651460916,0,,,
